Gene ID	Gene Name	'relapsing-remitting multiple sclerosis' vs 'normal' .foldChange	'relapsing-remitting multiple sclerosis' vs 'normal'.pValue
ENSG00000198464	ZNF480	-0.4	0.253533260686091
ENSG00000198466	ZNF587	-0.4	0.23431393953179
ENSG00000198467	TPM2	0.5	0.212673343415337
ENSG00000198468	FLVCR1-DT	0.2	0.672455238235377
ENSG00000198478	SH3BGRL2	0.2	0.662692987996787
ENSG00000198482	ZNF808	-0.1	0.816473743930069
ENSG00000198483	ANKRD35	0.4	0.39534806048705
ENSG00000198492	YTHDF2	-0.1	0.535565682972417
ENSG00000198496	NBR2	0.2	0.613653981885154
ENSG00000198498	TMA16	-0.5	0.111569711123648
ENSG00000198502	HLA-DRB5	1.1	0.0597081564364217
ENSG00000198513	ATL1	-0.6	0.249103706551323
ENSG00000198517	MAFK	-0.2	0.44832363000124
ENSG00000198520	ARMH1	0.8	0.0997191763831179
ENSG00000198521	ZNF43	-0.4	0.231914373555345
ENSG00000198522	GPN1	0.2	0.603852781036092
ENSG00000198538	ZNF28	-0.6	0.0984892611051564
ENSG00000198546	ZNF511	0.7	0.0318905386190286
ENSG00000198554	WDHD1	-0.5	0.217425534120916
ENSG00000198556	ZNF789	-0.3	0.120106064576772
ENSG00000198561	CTNND1	-0.2	0.582208063376874
ENSG00000198563	DDX39B	-0.2	0.144165754504112
ENSG00000198574	SH2D1B	-0.2	0.622986733402263
ENSG00000198585	NUDT16	0.3	0.0472443893514031
ENSG00000198586	TLK1	-0.5	0.108678411282226
ENSG00000198589	LRBA	-0.6	0.0799376124929811
ENSG00000198590	C3orf35	-0.2	0.741977056282766
ENSG00000198598	MMP17	0.8	0.0213261112187019
ENSG00000198604	BAZ1A	-0.2	0.535908847212524
ENSG00000198612	COPS8	-0.1	0.665601459193808
ENSG00000198624	CCDC69	0.2	0.247670740698849
ENSG00000198625	MDM4	-0.4	0.13506370820656
ENSG00000198642	KLHL9	-0.6	0.0624861812668887
ENSG00000198646	NCOA6	-0.4	0.271400427606958
ENSG00000198648	STK39	-0.5	0.114069385210444
ENSG00000198663	C6orf89	0.1	0.699204717430774
ENSG00000198677	TTC37	-0.4	0.344141785479674
ENSG00000198682	PAPSS2	-0.4	0.389681834455101
ENSG00000198689	SLC9A6	-0.6	0.0745333127153891
ENSG00000198690	FAN1	-0.7	0.089889920408718
ENSG00000198695	MT-ND6	0.6	0.0761579263570458
ENSG00000198700	IPO9	-0.2	0.397086850011844
ENSG00000198707	CEP290	-1.0	0.0472608160146442
ENSG00000198711	SSBP3-AS1	-0.8	0.106855828935985
ENSG00000198712	MT-CO2	0.6	0.0676811546460512
ENSG00000198715	GLMP	0.1	0.758702100282073
ENSG00000198718	TOGARAM1	-0.6	0.170826278769264
ENSG00000198719	DLL1	-0.9	0.0631505014043258
ENSG00000198720	ANKRD13B	0.4	0.448935501347741
ENSG00000198721	ECI2	-0.1	0.684790118661263
ENSG00000198722	UNC13B	-0.2	0.624354748190824
ENSG00000198727	MT-CYB	0.3	0.384983176422291
ENSG00000198728	LDB1	0.1	0.525224354567021
ENSG00000198730	CTR9	-0.2	0.56467808730955
ENSG00000198734	F5	0.1	0.858172470816429
ENSG00000198736	MSRB1	1.4	0.00225179713717902
ENSG00000198740	ZNF652	-0.1	0.688450592870358
ENSG00000198742	SMURF1	-0.3	0.249103706551323
ENSG00000198743	SLC5A3	-0.8	0.0655581756897828
ENSG00000198746	GPATCH3	0.5	0.0576044472709006
ENSG00000198752	CDC42BPB	-0.5	0.100963227381281
ENSG00000198755	RPL10A	0.4	0.198689482562533
ENSG00000198756	COLGALT2	-0.3	0.5452075763944
ENSG00000198763	MT-ND2	0.4	0.253196931544414
ENSG00000198771	RCSD1	-0.2	0.452750621230285
ENSG00000198780	FAM169A	-1.0	0.0622329446231518
ENSG00000198783	ZNF830	-0.2	0.351504858072965
ENSG00000198785	GRIN3A	-0.4	0.288297564751899
ENSG00000198786	MT-ND5	0.2	0.501084175696527
ENSG00000198791	CNOT7	-0.3	0.3329789096674
ENSG00000198792	TMEM184B	0.4	0.206076006675408
ENSG00000198793	MTOR	-0.4	0.148924737597716
ENSG00000198794	SCAMP5	0.3	0.46314890949862
ENSG00000198799	LRIG2	-0.6	0.0353912537735353
ENSG00000198804	MT-CO1	0.3	0.29651057248015
ENSG00000198805	PNP	0.4	0.0832744938335175
ENSG00000198814	GK	0.1	0.748302098250691
ENSG00000198815	FOXJ3	-0.6	0.0546776599555708
ENSG00000198816	ZNF358	0.8	0.0852266146572954
ENSG00000198818	SFT2D1	0.2	0.391442442048957
ENSG00000198821	CD247	-0.1	0.728068523195164
ENSG00000198824	CHAMP1	-0.5	0.104684515852407
ENSG00000198825	INPP5F	-0.7	0.0360221600533215
ENSG00000198826	ARHGAP11A	-0.6	0.208901313264216
ENSG00000198829	SUCNR1	-0.4	0.465836893661825
ENSG00000198830	HMGN2	0.2	0.0432247699144096
ENSG00000198832	SELENOM	0.5	0.259847513600643
ENSG00000198833	UBE2J1	-0.4	0.27843043590725
ENSG00000198835	GJC2	0.5	0.348979563074391
ENSG00000198836	OPA1	-0.5	0.24484103339758
ENSG00000198838	RYR3	-0.6	0.117848868422583
ENSG00000198839	ZNF277	0.1	0.754739207814388
ENSG00000198840	MT-ND3	0.8	0.0286939798498638
ENSG00000198841	KTI12	-0.1	0.846776587099712
ENSG00000198846	TOX	-0.4	0.230924258434258
ENSG00000198848	CES1	-0.2	0.768323673350632
ENSG00000198855	FICD	-0.3	0.275713198437333
ENSG00000198856	OSTC	0.3	0.295381362203399
ENSG00000198858	R3HDM4	0.8	0.026990177081469
ENSG00000198860	TSEN15	-0.3	0.283389097273599
ENSG00000198862	LTN1	-0.8	0.0900147094648707
ENSG00000198863	RUNDC1	0.1	0.689725676359211
ENSG00000198873	GRK5	0.1	0.629724548399008
ENSG00000198874	TYW1	-0.2	0.644595199850097
ENSG00000198876	DCAF12	0.1	0.619952843774094
ENSG00000198879	SFMBT2	-0.7	0.0561538834718892
ENSG00000198883	PNMA5	-0.3	0.635929921804062
ENSG00000198885	ITPRIPL1	-0.3	0.423224611006291
ENSG00000198886	MT-ND4	0.6	0.0761167086733993
ENSG00000198887	SMC5	-0.6	0.0615595542121884
ENSG00000198888	MT-ND1	0.4	0.329284919023321
ENSG00000198890	PRMT6	-0.3	0.175382239064424
ENSG00000198892	SHISA4	0.6	0.271392481792552
ENSG00000198894	CIPC	-0.5	0.164751609991479
ENSG00000198898	CAPZA2	0.2	0.492477318898987
ENSG00000198899	MT-ATP6	0.5	0.153001251932222
ENSG00000198900	TOP1	-0.2	0.603852781036092
ENSG00000198908	BHLHB9	-0.9	0.0465731978538445
ENSG00000198909	MAP3K3	0.2	0.311579237568493
ENSG00000198910	L1CAM	-1.0	0.0400131239318305
ENSG00000198911	SREBF2	-0.1	0.619146721260887
ENSG00000198912	C1orf174	-0.1	0.602587625888275
ENSG00000198915	RASGEF1A	0.3	0.220110508002957
ENSG00000198917	SPOUT1	0.2	0.293906273487102
ENSG00000198918	RPL39	1.5	0.00225179713717902
ENSG00000198919	DZIP3	-0.5	0.102662603792143
ENSG00000198920	KIAA0753	-0.3	0.0899490915400936
ENSG00000198924	DCLRE1A	-0.6	0.190767393708996
ENSG00000198925	ATG9A	0.1	0.58465906874454
ENSG00000198931	APRT	0.7	0.072736860463883
ENSG00000198932	GPRASP1	-1.1	0.00407794873541777
ENSG00000198933	TBKBP1	0.9	0.0383717410681754
ENSG00000198934	MAGEE1	-0.8	0.0288007588402075
ENSG00000198937	CCDC167	0.9	0.0186212220130153
ENSG00000198938	MT-CO3	0.6	0.0646287311494279
ENSG00000198945	L3MBTL3	-0.6	0.0801854228252277
ENSG00000198948	MFAP3L	-0.1	0.89097218927832
ENSG00000198951	NAGA	0.1	0.592234651152174
ENSG00000198952	SMG5	0.3	0.163124450705823
ENSG00000198954	KIFBP	-0.1	0.76651489246053
ENSG00000198959	TGM2	-0.5	0.214973407137343
ENSG00000198961	PJA2	-0.4	0.307556693654337
ENSG00000198964	SGMS1	-0.6	0.0877451126783932
ENSG00000199133	MIRLET7D	0.4	0.459326179890011
ENSG00000199643	RNU4-90P	0.7	0.200585758133081
ENSG00000199753	SNORD104	0.9	0.0978441155395143
ENSG00000199804	RNA5SP383	0.7	0.131286804999468
ENSG00000200170	Y_RNA	0.9	0.125389103168264
ENSG00000201772	SNORA5C	-0.3	0.572552930710166
ENSG00000202441	RNY4P10	0.4	0.389731151841921
ENSG00000202533	Y_RNA	0.2	0.694709899732556
ENSG00000203326	ZNF525	-0.5	0.203139374163492
ENSG00000203485	INF2	0.3	0.382648948358063
ENSG00000203497	PDCD4-AS1	0.5	0.0802767060354745
ENSG00000203644	ENSG00000203644	0.1	0.849803256647141
ENSG00000203666	EFCAB2	0.3	0.39642534867187
ENSG00000203667	COX20	-0.5	0.206045224223916
ENSG00000203668	CHML	-0.9	0.103441311137431
ENSG00000203705	TATDN3	0.1	0.668341125959924
ENSG00000203710	CR1	-0.2	0.563374364297363
ENSG00000203739	PRDX6-AS1	-0.2	0.662720015321632
ENSG00000203747	FCGR3A	0.3	0.302011742508682
ENSG00000203761	MSTO2P	-0.4	0.196627353398413
ENSG00000203772	SPRN	0.4	0.252676740940163
ENSG00000203791	EEF1AKMT2	-0.5	0.242216638076832
ENSG00000203797	DDO	1.2	0.032139870860051
ENSG00000203804	ADAMTSL4-AS1	0.5	0.24006199112367
ENSG00000203814	H2BC18	-0.3	0.382248686376577
ENSG00000203872	C6orf163	-0.4	0.249103706551323
ENSG00000203875	SNHG5	0.3	0.435957819925651
ENSG00000203876	ADD3-AS1	-0.1	0.868806678945446
ENSG00000203879	GDI1	0.5	0.0371006763650096
ENSG00000203880	PCMTD2	-1.0	0.0215796229347866
ENSG00000203896	LIME1	0.8	0.0646003437292272
ENSG00000203950	RTL8A	0.3	0.248373572658553
ENSG00000203965	EFCAB7	-0.7	0.153272253344175
ENSG00000203993	ARRDC1-AS1	0.4	0.231677703309253
ENSG00000203999	LINC01270	0.5	0.243811402794057
ENSG00000204001	LCN8	0.1	0.927410045340753
ENSG00000204010	IFIT1B	0.7	0.0736598107695279
ENSG00000204020	LIPN	-0.2	0.782502910998474
ENSG00000204054	LINC00963	1.0	0.00893775099863018
ENSG00000204070	SYS1	0.3	0.0813052475688646
ENSG00000204084	INPP5B	-0.2	0.606848086108571
ENSG00000204103	MAFB	-0.3	0.439959023971162
ENSG00000204104	TRAF3IP1	-0.7	0.0630059006270919
ENSG00000204116	CHIC1	-0.7	0.0847917897305214
ENSG00000204120	GIGYF2	-0.2	0.393712961834125
ENSG00000204130	RUFY2	-0.7	0.0240625398379233
ENSG00000204131	NHSL2	0.4	0.068647641303568
ENSG00000204136	GGTA1	0.5	0.238464822518719
ENSG00000204138	PHACTR4	-0.2	0.296786919075562
ENSG00000204149	AGAP6	-0.7	0.052333756213764
ENSG00000204152	TIMM23B	-0.4	0.412328583065122
ENSG00000204160	ZDHHC18	0.7	0.0306325360243365
ENSG00000204172	AGAP9	-0.3	0.638088203696385
ENSG00000204178	MACO1	-0.2	0.278884620107205
ENSG00000204186	ZDBF2	-1.4	0.00747995290147072
ENSG00000204209	DAXX	0.1	0.508073096556521
ENSG00000204217	BMPR2	-0.4	0.2376283679713
ENSG00000204219	TCEA3	0.1	0.716331239855902
ENSG00000204220	PFDN6	0.4	0.152683335217301
ENSG00000204227	RING1	0.3	0.322222803552183
ENSG00000204228	HSD17B8	0.4	0.315780537070726
ENSG00000204231	RXRB	0.4	0.0504271014674047
ENSG00000204237	OXLD1	0.6	0.0666633993399258
ENSG00000204248	COL11A2	-0.1	0.908563405085306
ENSG00000204252	HLA-DOA	-0.3	0.280124718923014
ENSG00000204253	HNRNPCP2	0.3	0.443057300743558
ENSG00000204257	HLA-DMA	0.6	0.122111959641077
ENSG00000204261	PSMB8-AS1	0.2	0.452981296957871
ENSG00000204264	PSMB8	0.9	0.0105543114925084
ENSG00000204267	TAP2	0.1	0.859632970987198
ENSG00000204271	SPIN3	-0.8	0.029886512003721
ENSG00000204272	NBDY	0.1	0.691716320912209
ENSG00000204282	ENSG00000204282	-0.1	0.82085677075583
ENSG00000204287	HLA-DRA	0.9	0.017005458119912
ENSG00000204304	PBX2	0.3	0.124195557499692
ENSG00000204305	AGER	0.8	0.0632479378056386
ENSG00000204308	RNF5	0.4	0.166789959392446
ENSG00000204310	AGPAT1	0.7	0.0136443433644509
ENSG00000204311	PJVK	-0.4	0.424459748195035
ENSG00000204314	PRRT1	0.1	0.886603416399654
ENSG00000204315	FKBPL	0.8	0.0303713834342092
ENSG00000204316	MRPL38	0.2	0.534629082799409
ENSG00000204323	SMIM5	0.9	0.0372330087859213
ENSG00000204344	STK19	0.6	0.0657584821961138
ENSG00000204345	CD300LD	-0.3	0.621913317762712
ENSG00000204348	DXO	0.5	0.0533444636201184
ENSG00000204351	SKIV2L	0.3	0.259228241960085
ENSG00000204356	NELFE	0.7	0.0361370747757538
ENSG00000204366	ZBTB12	-0.6	0.157421247705931
ENSG00000204370	SDHD	0.1	0.849782081135971
ENSG00000204386	NEU1	0.4	0.0403987087914051
ENSG00000204387	SNHG32	0.3	0.302011742508682
ENSG00000204388	HSPA1B	0.1	0.738103992244762
ENSG00000204389	HSPA1A	0.4	0.135666872804094
ENSG00000204390	HSPA1L	-0.1	0.644727711486141
ENSG00000204392	LSM2	0.3	0.317048648255844
ENSG00000204394	VARS1	0.2	0.490840067435898
ENSG00000204396	VWA7	0.3	0.450215712255187
ENSG00000204397	CARD16	0.7	0.00830097230455568
ENSG00000204406	MBD5	-0.2	0.322971779312561
ENSG00000204410	MSH5	-0.5	0.207286233636054
ENSG00000204420	MPIG6B	0.6	0.0627039965416246
ENSG00000204421	LY6G6C	0.6	0.304253182755784
ENSG00000204424	LY6G6F	1.1	0.0254263523314829
ENSG00000204427	ABHD16A	0.4	0.0926317492929681
ENSG00000204428	LY6G5C	0.5	0.20008114272236
ENSG00000204435	CSNK2B	0.8	0.0184245282767441
ENSG00000204438	GPANK1	0.9	0.0179528425392379
ENSG00000204439	C6orf47	0.4	0.0639574817894529
ENSG00000204444	APOM	0.5	0.235498692722669
ENSG00000204463	BAG6	0.3	0.148005980518669
ENSG00000204469	PRRC2A	0.1	0.470917313458651
ENSG00000204472	AIF1	1.1	0.00229998360071322
ENSG00000204475	NCR3	0.6	0.100963227381281
ENSG00000204482	LST1	1.2	0.00267982402849337
ENSG00000204498	NFKBIL1	0.8	0.0380222873406752
ENSG00000204514	ZNF814	0.5	0.160530093466076
ENSG00000204516	MICB	-0.2	0.653603393956463
ENSG00000204519	ZNF551	-0.6	0.0478054905930079
ENSG00000204520	MICA	-0.1	0.852974214851757
ENSG00000204524	ZNF805	-0.1	0.827079073581065
ENSG00000204525	HLA-C	1.1	0.0049263892874831
ENSG00000204528	PSORS1C3	0.3	0.697317522847261
ENSG00000204531	POU5F1	0.2	0.686585592543709
ENSG00000204536	CCHCR1	0.5	0.129974928836027
ENSG00000204560	DHX16	0.1	0.451578773634223
ENSG00000204564	C6orf136	0.2	0.41234410313416
ENSG00000204568	MRPS18B	0.1	0.571243846835961
ENSG00000204569	PPP1R10	0.1	0.624766163890399
ENSG00000204577	LILRB3	0.7	0.0421529407693919
ENSG00000204584	ENSG00000204584	0.4	0.329876428773427
ENSG00000204590	GNL1	0.1	0.740189206156699
ENSG00000204592	HLA-E	0.6	0.0180543210544739
ENSG00000204599	TRIM39	0.3	0.229989869269453
ENSG00000204604	ZNF468	-0.3	0.559144006098085
ENSG00000204611	ZNF616	-0.4	0.302874524835824
ENSG00000204613	TRIM10	0.1	0.841452702959117
ENSG00000204618	RNF39	0.6	0.141704124024158
ENSG00000204619	PPP1R11	0.7	0.00845864203131663
ENSG00000204622	HLA-J	0.4	0.346356665997213
ENSG00000204623	ZNRD1ASP	-0.6	0.00933829256905368
ENSG00000204628	RACK1	0.5	0.0643189358896227
ENSG00000204632	HLA-G	0.2	0.718838097774481
ENSG00000204634	TBC1D8	0.1	0.811695644412874
ENSG00000204642	HLA-F	0.8	0.0353912537735353
ENSG00000204644	ZFP57	0.2	0.635906989742363
ENSG00000204650	LINC02210	-0.4	0.0185612559112778
ENSG00000204653	ASPDH	-0.5	0.253533260686091
ENSG00000204673	AKT1S1	0.7	0.0330666553622715
ENSG00000204677	FAM153CP	-0.6	0.297574521102627
ENSG00000204685	STARD7-AS1	0.1	0.788042532646801
ENSG00000204710	SPDYC	0.4	0.501984920575502
ENSG00000204713	TRIM27	0.5	0.0184245282767441
ENSG00000204789	ZNF204P	-0.7	0.220845892154989
ENSG00000204791	SMPD5	0.5	0.360710410235819
ENSG00000204792	LINC01291	0.2	0.713961354495088
ENSG00000204815	ODAD4	-0.4	0.406370247341128
ENSG00000204822	MRPL53	0.3	0.33972912531195
ENSG00000204839	MROH6	0.7	0.0782964682023037
ENSG00000204842	ATXN2	-0.3	0.127814049573388
ENSG00000204843	DCTN1	0.4	0.0339014834917722
ENSG00000204852	TCTN1	0.3	0.234008283077486
ENSG00000204856	FAM216A	-0.5	0.110752308431853
ENSG00000204859	ZBTB48	0.8	0.0252020940679643
ENSG00000204872	NAT8B	1.5	0.00402981574210688
ENSG00000204899	MZT1	-0.7	0.0469474538019279
ENSG00000204920	ZNF155	-0.2	0.684790118661263
ENSG00000204922	UQCC3	0.9	0.0533444636201184
ENSG00000204923	FBXO48	-0.4	0.182434675323429
ENSG00000204934	ATP6V0E2-AS1	0.1	0.836350884341849
ENSG00000204936	CD177	1.2	0.0338735554005626
ENSG00000204946	ZNF783	0.1	0.714005361954867
ENSG00000204947	ZNF425	0.1	0.855409051821855
ENSG00000204954	C12orf73	-0.5	0.225195310428179
ENSG00000204977	TRIM13	-0.1	0.567238999034233
ENSG00000204991	SPIRE2	-0.5	0.182610621702008
ENSG00000205018	ENSG00000205018	0.4	0.402061447707203
ENSG00000205022	PABPN1L	0.2	0.630463043670967
ENSG00000205038	PKHD1L1	0.3	0.558859996870538
ENSG00000205045	ENSG00000205045	-0.7	0.0244857080517557
ENSG00000205056	LINC02397	-0.4	0.392859996285139
ENSG00000205060	SLC35B4	-0.8	0.0309037527872893
ENSG00000205078	SYCE1L	0.3	0.558074679570419
ENSG00000205084	TMEM231	-0.5	0.277777830087615
ENSG00000205089	CCNI2	-0.4	0.296151746392776
ENSG00000205090	TMEM240	0.4	0.475626789677879
ENSG00000205133	TRIQK	-0.2	0.687594628876707
ENSG00000205138	SDHAF1	0.9	0.0395003512754374
ENSG00000205155	PSENEN	1.3	0.00405925842989164
ENSG00000205189	ZBTB10	-0.9	0.0233304076869311
ENSG00000205208	C4orf46	-0.2	0.604599498914294
ENSG00000205213	LGR4	-1.6	0.00397449409521135
ENSG00000205220	PSMB10	1.1	0.0130809391341227
ENSG00000205250	E2F4	0.4	0.0331955615043693
ENSG00000205268	PDE7A	-0.7	0.0392011707830571
ENSG00000205269	TMEM170B	-0.6	0.206045224223916
ENSG00000205302	SNX2	0.2	0.457837082008443
ENSG00000205309	NT5M	1.2	0.00761732831276806
ENSG00000205336	ADGRG1	-0.1	0.873041683299667
ENSG00000205339	IPO7	-0.5	0.200585758133081
ENSG00000205352	PRR13	0.7	0.00941455131616717
ENSG00000205356	TECPR1	0.1	0.656916917853794
ENSG00000205413	SAMD9	0.2	0.6555275696033
ENSG00000205423	CNEP1R1	-0.3	0.298517708167728
ENSG00000205426	KRT81	0.8	0.18753377979093
ENSG00000205464	ATP6AP1L	-0.5	0.204671683810507
ENSG00000205476	CCDC85C	-0.4	0.0945348480665329
ENSG00000205517	RGL3	0.8	0.108310861202301
ENSG00000205531	NAP1L4	0.2	0.350647355445292
ENSG00000205534	SMG1P2	-0.6	0.286068938334246
ENSG00000205537	ENSG00000205537	0.2	0.784184548687098
ENSG00000205542	TMSB4X	0.5	0.0614716127555198
ENSG00000205544	TMEM256	1.2	0.0218512788752977
ENSG00000205559	CHKB-DT	0.2	0.725910023576397
ENSG00000205560	CPT1B	0.2	0.687496721947544
ENSG00000205581	HMGN1	-0.5	0.0403987087914051
ENSG00000205593	DENND6B	0.5	0.163124450705823
ENSG00000205629	LCMT1	0.3	0.19924759874471
ENSG00000205639	MFSD2B	0.4	0.295544081466861
ENSG00000205643	CDPF1	0.4	0.269594887315679
ENSG00000205659	LIN52	-0.5	0.138533787034884
ENSG00000205683	DPF3	-0.3	0.502570232631915
ENSG00000205702	CYP2D7	0.7	0.130263131956894
ENSG00000205707	ETFRF1	-0.1	0.803391574657121
ENSG00000205710	C17orf107	0.7	0.139777735909347
ENSG00000205726	ITSN1	-0.1	0.760658877374379
ENSG00000205730	ITPRIPL2	-0.4	0.287975786039365
ENSG00000205744	DENND1C	0.6	0.0680797622771446
ENSG00000205758	CRYZL1	-0.3	0.0885014727409292
ENSG00000205763	RP9P	-0.1	0.901072896720417
ENSG00000205765	C5orf51	-0.2	0.610632058913436
ENSG00000205784	ARRDC5	-0.3	0.551458326141721
ENSG00000205786	LINC01531	0.6	0.16685712620902
ENSG00000205790	DPP9-AS1	-0.4	0.348430456522917
ENSG00000205808	PLPP6	-0.6	0.0853512765338273
ENSG00000205846	CLEC6A	0.3	0.592973651170574
ENSG00000205885	C1RL-AS1	-0.1	0.67521761303134
ENSG00000205890	ENSG00000205890	0.5	0.291033076663103
ENSG00000205903	ZNF316	0.4	0.237782594395768
ENSG00000205913	SRRM2-AS1	0.1	0.824725187544163
ENSG00000205927	OLIG2	-0.2	0.699589670454496
ENSG00000205930	C21orf62-AS1	-0.5	0.272982359702089
ENSG00000205937	RNPS1	0.1	0.571188190772429
ENSG00000205959	ENSG00000205959	-1.1	0.0344928454485116
ENSG00000205978	NYNRIN	-0.6	0.233940084810871
ENSG00000205981	DNAJC19	-0.5	0.0979563326646996
ENSG00000206052	DOK6	-0.7	0.155237065983754
ENSG00000206053	JPT2	-0.1	0.454395611885319
ENSG00000206077	ZDHHC11B	-0.8	0.062708013622116
ENSG00000206149	HERC2P9	-0.4	0.341550051362262
ENSG00000206172	HBA1	0.5	0.396771194872807
ENSG00000206177	HBM	1.7	0.00501146126838936
ENSG00000206190	ATP10A	-0.4	0.102326000291207
ENSG00000206199	ANKUB1	0.2	0.715289240864822
ENSG00000206337	HCP5	0.2	0.256943484380939
ENSG00000206341	HLA-H	1.1	0.0579901313216307
ENSG00000206344	HCG27	0.3	0.351160990197254
ENSG00000206417	H1-10-AS1	0.7	0.14036769939063
ENSG00000206418	RAB12	-0.4	0.234958790507336
ENSG00000206503	HLA-A	0.7	0.0360709421928963
ENSG00000206527	HACD2	-0.5	0.157308354895045
ENSG00000206530	CFAP44	-0.7	0.0399827348210349
ENSG00000206560	ANKRD28	-0.8	0.0607576312806638
ENSG00000206561	COLQ	-0.3	0.373651865873166
ENSG00000206562	METTL6	-0.2	0.610632058913436
ENSG00000206567	ENSG00000206567	-0.1	0.760824903718077
ENSG00000206573	THUMPD3-AS1	-0.4	0.0530535766100425
ENSG00000207034	Y_RNA	0.1	0.913462196098532
ENSG00000207248	RNU6-1005P	0.2	0.696706360124325
ENSG00000207425	Y_RNA	0.2	0.757023719818863
ENSG00000207547	MIR25	-0.5	0.318116634080298
ENSG00000207554	MIR647	-0.6	0.190786887455768
ENSG00000207561	MIR635	-0.3	0.551547550183489
ENSG00000207650	MIR570	-1.0	0.0546776599555708
ENSG00000209082	MT-TL1	0.4	0.237466001835113
ENSG00000210077	MT-TV	0.6	0.129548131683473
ENSG00000210082	MT-RNR2	1.0	0.00715485497299646
ENSG00000210100	MT-TI	0.7	0.186788583246067
ENSG00000210107	MT-TQ	1.2	0.00777878725624569
ENSG00000210112	MT-TM	0.7	0.170153119890932
ENSG00000210117	MT-TW	0.8	0.0930424994929129
ENSG00000210140	MT-TC	0.7	0.138875813746841
ENSG00000210164	MT-TG	0.9	0.0225801960569167
ENSG00000210174	MT-TR	0.1	0.88489272050717
ENSG00000210176	MT-TH	1.0	0.0151756876168787
ENSG00000210194	MT-TE	0.3	0.399479620961588
ENSG00000210195	MT-TT	0.2	0.625654533026998
ENSG00000210196	MT-TP	0.6	0.085464199424903
ENSG00000211445	GPX3	1.1	0.0179528425392379
ENSG00000211450	SELENOH	0.5	0.135811912146578
ENSG00000211451	GNRHR2	-0.4	0.432396491268486
ENSG00000211455	STK38L	-0.4	0.298588182395244
ENSG00000211456	SACM1L	-0.6	0.0906594046098904
ENSG00000211459	MT-RNR1	0.7	0.0519206332817168
ENSG00000211460	TSN	-0.2	0.422505754124633
ENSG00000211513	MIR320E	1.1	0.0260123720584274
ENSG00000211584	SLC48A1	0.7	0.0502687532027925
ENSG00000211592	IGKC	1.2	0.015327716343234
ENSG00000211597	IGKJ1	0.7	0.171130312781838
ENSG00000211598	IGKV4-1	0.9	0.0568863941422639
ENSG00000211611	IGKV6-21	1.4	0.0169839293958002
ENSG00000211625	IGKV3D-20	1.5	0.00818368161123639
ENSG00000211637	IGLV4-69	0.9	0.0548170590706099
ENSG00000211638	IGLV8-61	0.3	0.6457030952703
ENSG00000211639	IGLV4-60	0.4	0.565822356058814
ENSG00000211640	IGLV6-57	1.1	0.0433721071050304
ENSG00000211642	IGLV10-54	0.6	0.280318072279685
ENSG00000211643	IGLV5-52	-0.3	0.495314643370228
ENSG00000211644	IGLV1-51	1.0	0.0268804475125323
ENSG00000211648	IGLV1-47	1.1	0.0171897028889736
ENSG00000211649	IGLV7-46	1.4	0.0179470247171541
ENSG00000211650	IGLV5-45	1.2	0.0151756876168787
ENSG00000211651	IGLV1-44	1.2	0.0225318403392856
ENSG00000211652	IGLV7-43	1.4	0.00278364131709961
ENSG00000211653	IGLV1-40	1.1	0.0238561800019426
ENSG00000211655	IGLV1-36	1.1	0.0475523070193829
ENSG00000211659	IGLV3-25	0.8	0.121536681857366
ENSG00000211660	IGLV2-23	1.3	0.0105634510899563
ENSG00000211662	IGLV3-21	1.2	0.0234972000618366
ENSG00000211663	IGLV3-19	0.8	0.109199521625833
ENSG00000211664	IGLV2-18	0.4	0.438433006358589
ENSG00000211666	IGLV2-14	1.0	0.0204245703170886
ENSG00000211668	IGLV2-11	0.6	0.217586099045007
ENSG00000211669	IGLV3-10	0.6	0.272982359702089
ENSG00000211670	IGLV3-9	1.1	0.0327710896143861
ENSG00000211673	IGLV3-1	1.0	0.0410102221592898
